Date,RF,MktRf,beta,ep,dy,sue,pps,LTR,lev,cashdebt,currat,pchcurrat,pchquick,pchsaleinv,quick,salecash,saleinv,salerec,baspread,depr,pchdepr,SMB,HML,STR,mom6m,mom36m,sgr,cp,IPO,divi,divo,acc,sp,cto,UMD,turn,pchgm_pchsale,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,etr,lfe,os,zs,pchcapx_ia,nincr,indmom,ps,bm_ia,cfp_ia,chempia,mve_ia,dolvol,std_dolvol,std_turn,adm,rdm,rds,kz,chinv,chtx,ill,LIQ_PS,idiovol,grltnoa,ob_a,grltnoa_hxz,cfp,rd,cinvest,roavol,cinvest_a,noa,dnoa,tb,pricedelay,age,egr,lgr,dcoa,dcol,dwc,dnca,dncl,dnco,dfin,ta,dsti,dfnl,egr_hxz,ms,chmom,grcapx,retvol,zerotrade,pchcapx3,cei,nef,ndf,nxf,rs,herf,ww,roic,tang,op,nop,ndp,ebp,chcsho,aeavol,ear,moms12m,dpia,pchcapx,cdi,rna,pm,ato,chatoia,chpmia,cashpr,sin,rsup,stdcf,absacc,invest,roaq,stdacc,realestate_hxz,pctacc,maxret,ol,ivg,poa,em,cash,HML_Devil,gma,orgcap,BAB,QMJ,hire,gad,ala,RMW,CMA,HXZ_IA,HXZ_ROE,Intermediary,convind
20121031,0.0001,-0.0176,0.006024628,0.024875528,-0.035250241,-0.007305294,-0.018815735,0.0038,0.042307611,0.008151277,0.016086332,-0.001228311,-0.003054887,-0.007143549,-0.020442994,-0.034760241,-0.023007986,0.014664591,-0.014249902,-0.030818309,-0.009539435,-0.0114,0.0379,0.0098,-0.011216182,0.016750253,0.011360809,0.031874402,-0.016309655,0.019067697,0.001847423,-0.032153791,0.04009899,-0.002995982,0.001,-0.013219754,0.027551249,-0.00902044,-0.013873712,-0.002006116,-0.016010976,0.000895563,-0.019919692,0.041417486,0.007675829,-0.011452783,-0.023604504,-0.00478916,0.019480361,-0.001309906,0.004985337,-0.032439182,-0.032503787,-0.007933984,-0.00865293,-0.036975828,-0.024229249,-0.030799378,0.03050875,-0.022144942,-0.012668539,-0.01609807,-0.0115721,-0.023597176,0.001574966,-0.008085062,0.010611932,0.019554301,-0.007246654,-0.022864515,0.010342488,0.017497735,-0.024055968,0.002119587,0.024292688,-0.017915598,0.026555692,0.015088569,0.013094674,0.002359483,0.012235942,-0.017059144,0.014489721,0.005666224,0.006544595,-0.017946547,-0.023261827,0.004329255,0.002197558,0.01501877,-0.020843763,-0.015989638,0.02336613,-0.019792899,-0.015643067,0.013501062,-0.003969699,0.022002966,-0.00194722,0.017666929,-0.010156582,0.025259305,9.96E-05,-0.001931844,-0.01150832,0.02295172,0.024394645,-0.05066002,0.037102824,0.021008578,-0.000461013,-0.008467518,0.00706839,-0.001334143,0.017237363,0.000591264,0.041694872,-0.018133086,0.043528484,0.001051178,0.017065502,0.026906476,0.010944548,0.012467681,0.018408884,-0.027220887,-0.001384257,0.008644799,0.01691339,-0.009104846,-1.31E-05,-0.034234323,0.011413174,-0.007703565,0.007075169,0.015555205,-0.03224906,0.03185383,-0.020246926,-0.005408487,0.02165081,-0.0194589,0.021203816,0.039693028,-0.005176097,-0.0147,0.0226,0.018531,0.004595,0.0454,-0.012437146
20121130,0.0001,0.0078,0.012803199,-0.000544471,0.014269333,0.015822192,0.024756113,0.0085,-0.00503274,-0.003347036,-0.031029362,-0.005269512,-0.00509673,-0.00665214,0.020490958,0.010545938,-0.023094917,-0.007407207,-0.001214361,0.019745767,0.006551343,0.0059,-0.0096,-0.0073,0.013302914,-0.009502089,-0.000700704,-0.015547217,-0.004657798,0.024548829,0.039950634,-0.026005732,0.007596179,-0.009641952,0.0038,0.008114178,-0.000541767,-0.007899226,-0.006513224,0.008447317,-0.014094668,-0.014943321,0.008929407,-0.005650039,-0.004385765,0.000102045,0.001345856,-4.60E-05,0.000182999,0.0004059,-0.013362312,-0.001852441,0.025136015,0.011346563,0.012369878,-0.006075154,0.0110081,0.009006081,-0.001182601,-0.011663834,-0.006996273,0.033244756,-0.01617804,0.009639439,0.013713144,-0.014820883,0.018580753,-0.029901031,0.010821538,0.017564414,-0.006780911,0.001636387,0.011707669,-0.001115843,-0.00449186,-0.001708059,-0.008110915,0.003714806,0.016087771,-0.019193556,0.012963284,-0.017700085,0.019675437,0.023349479,0.012123079,-0.002706929,-0.002290791,-0.003312942,-0.000200519,0.001814354,-0.001225969,0.022463151,-0.001617564,0.009981584,0.008512327,0.008553465,0.007893667,0.004533778,-0.000404384,0.00642767,-0.006832317,0.00157721,-0.0064311,0.006160577,0.006001062,-0.003255633,-0.001651448,0.012878953,-0.007045868,-0.002046201,-0.011493777,0.003749574,-0.007104521,0.018705188,-0.00477664,0.013045173,-0.020306277,-0.003114249,-0.00901562,0.00929119,-0.002377315,-0.006857944,-0.00708878,-0.005472,-0.00204136,-0.024716348,0.018669742,-0.008731291,0.009140845,-0.014006762,-0.024623628,0.000994791,0.017529684,-0.004439268,-0.024358313,-0.011425525,0.015843505,-0.009757172,0.011887924,0.024966588,-0.01305263,0.01152248,-0.004768785,0.021741891,0.032336367,0.0035,0.009,0.008208,0.016631,0.0113,0.011835173
20121231,0.0001,0.0118,0.045243617,0.000827325,0.000168778,-0.00644363,0.034529612,0.0008,0.028100799,0.011886551,-0.010361423,-0.00372437,0.000344673,-0.012429142,0.013697145,0.001425102,-0.002456491,-0.016561441,0.034560777,-0.009671891,-0.012914865,0.0147,0.0355,0.0359,-0.012797836,0.000440969,-0.008734057,0.025612009,0.014304599,0.017827245,-0.027921726,-0.0128987,0.026272265,0.007910295,-0.0294,-0.002759116,0.005075734,-0.012180977,-0.002507673,0.003263355,-0.011513216,-0.00708837,-0.013804944,0.027792106,-0.00450387,-0.004265612,0.020082361,-0.008057981,0.017318024,-0.008612318,-0.002326322,-0.013491612,-0.00602325,0.00173015,0.00914974,0.003546408,0.024835303,0.018135514,0.03272191,-0.01480651,-0.01032447,-0.012772192,0.01255679,0.028494047,-0.00935138,-0.031633405,0.002094516,0.005916486,0.011655243,-0.007110675,-0.006713808,0.008835122,-0.005566008,0.003043937,0.007045067,0.000124975,0.002589726,0.003696266,0.000580792,-0.009534411,0.000565377,-0.016953301,0.003101822,-0.003837751,-0.009048986,-0.007079108,-0.020958217,0.003838006,0.000665183,0.00265837,-0.009693592,-0.011595397,0.005038259,0.03169322,0.000497274,0.014315437,0.037587797,0.000377291,0.000892745,-0.002887484,-0.011024335,0.002887819,-0.011378792,-0.011813243,0.012891067,0.00281244,0.005895194,-0.012978251,0.025518641,0.003417133,-0.013052342,-0.001147885,-0.043387271,-0.002502907,-0.002032816,0.001746164,0.003747963,-0.009154852,0.005926643,-0.0010424,0.010561857,0.021408822,0.023622005,0.000954256,0.006969777,-0.013701603,-0.002529535,0.018153477,0.008676905,-0.013856735,0.006684538,-0.003544073,-0.009831034,-0.023337547,0.002158593,0.018075973,-0.002418538,0.02845849,-0.017167155,-0.004495214,-0.009812168,-0.02424084,-0.004458746,0.013313517,0.005818947,-0.0169,0.0087,-0.008289,-0.020046,0.0533,-0.02438489
20130131,0,0.0557,0.022490349,0.003758784,-0.011772646,0.003257501,0.027082805,-0.0139,0.016370624,0.027592305,0.002158131,-0.005393607,-0.008162399,-0.017673912,-0.001455273,-0.013029749,-0.004830467,-0.006888119,0.013001524,-0.001105591,-0.020229037,0.0039,0.0092,0.0347,-0.014774878,0.019384349,0.01387059,0.007518185,0.031647075,-0.017577935,0.001930048,-0.015524834,0.011592066,0.02505428,-0.0186,-0.016459702,0.015248495,-0.020314403,-0.014984649,0.016919298,-0.037926811,-0.009423507,-0.02041594,0.015515729,-0.001319807,-0.003766189,-0.021238411,-0.005373904,0.0165945,-0.01030868,-0.022303559,0.017370224,0.027384786,0.013335515,0.006893527,-0.026146758,0.012362941,0.011589359,0.021744985,-0.00846353,-0.016654728,0.003435369,-0.02241316,0.017919816,0.004409402,0.001090911,0.019945119,0.002959842,0.011599326,-0.010957023,-0.012139831,0.018470421,-0.006271781,0.01088657,0.015301079,-0.012552513,-0.002890034,0.015426208,0.024464808,0.004041618,0.020249215,-0.01638726,0.03270701,0.018858709,0.004009782,-0.007492904,-0.036612792,-0.008308693,0.011050508,0.014743686,-0.014386466,-0.019762564,0.013157129,0.01768044,-0.0144773,0.014054486,0.029637342,0.020296347,0.007007719,0.020126289,-0.009459715,0.007449925,-0.006253886,-0.012196616,0.010435109,0.022089754,0.023488432,-0.028244466,0.016646224,0.016805795,-0.002659895,-0.012122929,-0.020249208,0.015090947,0.01957638,0.001911214,-0.00506895,-0.013027458,-0.001360793,-0.008670302,0.002904063,0.017064201,-0.01946669,-0.014104735,-0.004558165,-0.0180641,0.015131496,0.014376263,-0.005327743,-0.000470912,-0.001606728,-0.025593507,0.000542822,-0.011744467,-0.002224438,0.017196983,-0.012433357,0.01192026,-0.017427487,0.008959587,0.04483245,-0.02142157,0.015873877,0.031115223,0.007912569,-0.0193,0.015,0.015336,-0.021054,0.068528581,-0.008630525
20130228,0,0.0129,-0.032976246,0.001151226,-0.003095405,-0.005202742,-0.005874474,-0.0109,0.014352092,0.011014624,0.001926637,-0.006771584,-0.007008414,-0.01160977,-0.001612108,-0.0073293,6.26E-05,-0.008196493,-0.033287756,-0.005361087,0.000349247,-0.0045,0,-0.0014,-0.003601133,0.012952612,0.013754801,0.001142448,0.054348337,0.005124511,0.015566408,-0.005672456,0.01022374,0.003484583,0.013,-0.023227438,0.013083078,-0.010220922,-0.002554172,0.012059673,-0.004768435,-0.004751609,-0.00017273,0.014196063,0.001170987,-0.005708216,-0.006148414,-0.005861967,0.007617354,-0.008722029,-0.003688872,0.008196481,0.009161059,0.012816768,-0.015512072,-0.016161176,0.002359856,0.007034189,0.016484344,0.00742953,-0.006532392,-0.008464735,-0.01142783,-0.028642825,0.011796342,-0.018037918,0.00956323,-0.001302551,-0.003999619,0.002532941,0.018226141,0.003753385,0.007212198,0.011281111,-0.005801926,-0.010226836,0.007270692,0.011401077,0.001312741,0.015960033,0.011495014,-0.005236714,0.011066865,-0.002865176,0.013298939,-0.007439731,-0.008084296,-0.004312582,-0.004026326,0.013598013,-0.002008271,0.002928069,0.008445305,-0.029343451,-0.024252812,-0.004368668,-0.006016564,0.009627598,-0.003781077,0.007503948,-0.003912019,-0.003480531,0.005893469,-0.008602872,-0.012471265,0.008257724,0.013884202,-0.00803481,0.010404871,0.009139902,0.001560009,-0.005306784,0.013123079,0.01149099,0.015417572,-0.007139392,0.007696615,-0.000602281,0.003880104,-0.01075841,-0.013049282,0.011187203,0.025213835,-0.010890762,0.006072082,-0.01064693,0.011536261,0.009417503,0.009645211,-0.009019355,0.004937138,-0.02847694,-0.000653008,-0.000209352,0.00207361,-0.008632983,-0.010022469,-0.000726425,-0.013816177,0.004003404,0.01820199,0.005282315,0.015494328,0.015083597,0.004942004,-0.0059,0.0046,0.007514,0.001013,-0.020309893,-0.000376873
20130328,0,0.0403,-0.014958227,-0.006982626,0.002359263,0.008119661,0.00750099,-0.0195,0.022986183,0.017797068,0.018347668,0.000575463,-0.003408359,-0.004360061,-0.008631188,-0.008285285,0.001718668,0.007660768,0.004622837,-0.002870587,0.003546063,0.0079,-0.0026,0.0143,-0.001342627,0.010506513,0.016548283,0.00879772,0.021862073,0.001370811,0.014062088,0.001387661,0.018800922,0.006146225,0.0195,-0.005808985,0.010468977,-0.004764083,-0.017019912,0.0100806,-0.012027668,-0.00709198,-0.020082548,0.023344101,0.012581281,-0.004383343,-0.010599187,-0.006282912,0.004109569,0.000747921,-0.001079346,-0.006709278,-0.015418775,0.002264125,-0.000176307,-0.017392651,0.009256977,-0.001878872,0.015418923,0.006171402,-0.007515842,-0.04764347,0.0089536,0.011899182,0.010240768,-0.004377009,0.007289544,0.007300462,0.005361137,-0.004078089,-0.007363494,0.012117502,0.004411581,0.006312524,-0.001169599,-0.002129734,0.002462541,0.023327976,0.006483983,0.012504998,0.003741136,0.005866616,0.006805613,-0.000214601,0.004140324,-0.007465176,-0.001854093,-0.000109595,0.000340811,0.019092583,-0.009663415,0.001414019,0.018320866,-0.002462937,-0.00756926,0.018008229,0.003476784,0.0107373,-0.00296887,0.010633799,0.005111907,-0.001898169,0.000144299,-0.005154092,-0.013657277,0.010452151,0.011893517,-0.021468269,0.011873206,0.014829662,0.005053034,0.006602412,0.006704194,0.008769953,0.018310412,-0.000353779,0.020412943,-0.015784781,0.008027249,0.000904482,-0.014123354,0.011007032,0.006015369,-0.000914755,-0.004378489,0.00919074,0.008879578,0.016816983,0.006169645,0.005961421,0.008693865,-0.003034316,0.001111364,0.00629847,0.012507051,0.015069692,-0.009794241,-0.002189666,-0.006815062,0.011123714,0.02360975,-0.006487388,0.008921023,0.01768925,0.003412057,0.003,0.0135,0.01293,0.004874,-0.009851604,-0.015394005
20130430,0,0.0155,-0.0389083,-0.000314168,-0.013381927,0.004868949,0.007406287,-0.0121,0.001127386,0.008494248,-0.001123797,-0.006513491,-0.006289789,-0.010598377,-0.000655731,0.008654807,-1.66E-05,0.015246157,-0.013171496,-0.00349501,0.003461373,-0.0244,0.0059,-0.0022,-0.005933727,0.023273152,0.02791508,0.000602032,-0.012782458,0.008753465,0.036153515,0.00302271,0.002762964,0.011270195,0.0024,-0.001613824,0.006483475,-0.010820765,-0.010199499,0.013771409,0.007970219,-0.005310374,-0.006226157,0.00434046,0.014206095,-0.001774136,-0.030221243,-0.015229986,0.0060334,-0.003936182,0.016603999,0.01242847,-0.026013713,0.006457253,0.001161542,-0.029878711,-0.002374301,-0.010083611,0.000960193,-0.002053423,-0.005808495,0.006544549,-0.03269508,0.005702959,0.009580966,0.037299806,0.006953118,0.006746851,-0.009668872,0.009885659,-0.00094768,0.013779683,0.003741104,0.001068401,0.00480393,-0.003274771,0.003563114,0.011138779,-0.005916384,0.01018842,-0.006765845,-0.000263813,0.001911848,-0.004961141,0.003318745,-0.012121991,-0.02336091,-0.005597998,-0.018116297,0.009300966,0.000897093,-0.002169416,0.020403915,-0.006721014,-0.001616474,0.009890263,-0.010217738,0.013444845,-0.026093521,0.008101309,-0.006233483,-0.019476346,-0.016049252,0.00292726,0.002778872,0.013651287,0.020040569,-0.00509548,0.006179612,0.009384211,0.003678405,-0.002459931,0.015599272,-0.008104134,0.011567018,0.001432546,0.023689648,0.007917186,0.010831871,-0.015338838,-0.009823275,0.007611306,0.085963182,-0.015309305,-0.011313272,0.006849331,-0.007942122,0.000955412,-0.016323598,0.013339488,-0.006081362,-0.008268448,-0.013485132,0.001448908,-0.010591178,0.012061911,0.003984585,-0.000565566,-0.001447115,0.012191645,0.0167559,-0.00620059,0.015634515,0.015505138,-0.002948071,0.0018,0.0044,0.00121,-0.010016,0.051800889,-0.023604798
20130531,0,0.028,0.029998471,0.005885778,0.038021311,-0.00335356,0.04069158,0.0169,-0.009787136,-0.007551107,-0.029206496,0.001899789,-0.000100352,0.004220538,0.016441824,0.020613892,-0.009112807,-0.019720344,0.036885643,0.021635434,0.002743806,0.0167,0.0255,0.0304,0.004913372,-0.004547047,-0.018323569,-0.008175583,0.034245239,0.03837495,0.00962958,0.005405073,0.014810118,-0.015746627,-0.0181,0.025939273,-0.001407373,0.004832228,-0.010154644,0.004192426,0.006811828,-0.014388098,0.004069744,-0.011660479,-0.024703008,0.01363861,0.024765092,-0.003075443,0.005628972,0.006013969,-0.01945197,0.028490339,0.023303022,0.01449842,0.031908697,0.004322778,0.010449176,0.004021516,0.006397679,-0.00386047,0.006859329,0.069085938,0.00147532,0.048803381,0.005289128,-0.015300656,0.004185914,-0.01498485,0.01649813,0.007904797,-0.015268496,-0.001922452,0.015427276,0.00393931,-0.007181085,0.018418644,-0.007685675,-0.01594469,-0.009544452,-0.017205721,-0.010545644,-0.00668532,0.012692766,0.000311138,0.011340577,0.009974577,-0.001146894,-0.00573699,0.003413221,-0.018002187,-0.006274586,0.01091177,-0.011520633,0.044284668,0.029650123,0.012272178,0.035044234,-0.021911351,0.006230317,-0.005110111,-0.001332898,0.009867446,-0.02016107,0.001257647,0.022314527,-0.026711494,-0.028414337,0.017627469,-0.009294581,-0.00994367,-0.028022612,0.007705517,-0.031437839,0.008864048,-0.019328891,0.005264427,-0.012026484,-0.02139163,0.009588863,-0.00877729,0.009849092,-0.010571488,-0.026077216,0.007007835,0.005877541,-0.002057537,0.00873732,-0.01430964,0.015486839,0.012630172,-0.014758482,0.029212496,0.019155406,-0.003442383,-0.016647324,-0.001447063,0.019789778,0.01271476,0.011797114,0.013219224,-0.0141479,-0.006638667,-0.018725227,-0.00721455,0.024731656,-0.0169,-0.0077,-0.016699,-0.004079,0.045599087,-0.017448471
20130628,0,-0.012,-0.03421929,-0.010815873,-0.010632273,0.013539316,0.003255964,0.0052,0.007093666,0.00745593,0.014212213,-0.005099813,-0.00733418,-0.010847909,-0.011054954,-0.010833255,0.005392881,0.005727462,-0.023854053,0.006142953,-0.005682233,0.0122,-0.0019,-0.008,-0.012014325,0.011250938,0.018879162,0.00174862,0.006665314,0.002490435,-0.020830837,0.004008033,-0.000707138,0.003060946,0.006,-0.033436019,0.01132661,-0.012192678,-0.012318069,0.018632486,-0.024207986,-0.014010061,-0.008137405,0.009751986,0.000976688,-0.001236784,-0.009079556,-0.009716776,-0.005427776,-0.024773708,-0.003374602,0.000891755,0.061455279,0.008227594,-0.01485521,-0.024465747,-0.000896284,-0.001719369,0.004715321,-0.001527007,-0.005621728,0.034021145,-0.01551438,-0.016093778,-0.008049683,-0.006184852,0.001634713,-0.003048914,0.00559378,-0.002341442,0.010357107,0.002365313,-0.001418612,0.009910689,0.008704756,-0.007069205,-0.007643458,0.010187276,0.001269096,0.0065653,0.002893911,-0.011035813,0.003067864,0.006117189,-0.004871379,-0.008853246,-0.018441725,-0.002081897,-0.007616451,0.011415276,0.002241497,-0.000745902,0.001275839,-0.017158056,-0.03600514,-0.006122179,-0.009576936,0.010581652,-0.003723096,0.008628579,-0.005755314,-0.001543331,-0.005808997,-0.009937667,-0.007480131,0.006022548,0.011326857,-0.005431301,0.004566833,0.007061407,0.002811542,-0.011218377,0.005721587,-0.004139918,0.015491644,0.002691906,-0.017251635,-0.005618358,-0.011747772,-0.015740127,0.005902062,0.002516624,-0.007508056,-0.008684861,0.007788727,0.002650582,-0.004180936,0.006849103,0.009826617,-0.00625996,0.015228263,-0.028620242,0.002677002,-0.007206401,0.009487933,-0.001337998,-0.012688418,0.000398096,-0.003560186,0.010701257,0.02044537,0.01398835,0.015160671,-0.003640792,-0.009377566,-0.0034,-0.0006,0.006991,-0.001288,-0.038822082,0.001357484
20130731,0,0.0565,0.010037202,-0.021098307,0.022009521,0.003712517,0.00353268,0.0193,0.009270109,0.015139902,0.001604448,-0.004301684,-0.003986757,-0.007931366,-0.002804051,0.007266718,-0.006587099,-0.013271501,0.045235454,0.015829731,-0.01083926,0.0186,0.0055,0.0149,0.000295771,0.011989657,0.001322507,-0.012242247,0.045806256,0.021470783,0.039229509,-0.009376715,0.013541946,0.004533417,0.0172,0.01641831,-0.004369577,-0.009110724,-0.003096968,-0.008155316,-0.005130617,0.003592641,-0.01526405,0.009207125,0.004230681,0.001341293,-0.007056703,-0.003489245,-0.001915667,0.00384277,0.002494798,0.003237363,-0.012947436,5.24E-05,0.01330059,0.006736953,0.017724388,0.013778798,0.003711254,-0.00738207,0.0237625,0.014437425,0.00576896,0.03004062,0.012994411,-0.00499833,0.008807669,-0.00846764,0.016519757,0.004532637,-0.000910198,-0.008073134,-0.003667946,-0.008888238,0.011309004,0.002270795,-0.000855165,0.004535366,0.001746859,-0.003565181,-0.006064875,-0.002796067,0.010173652,0.010038754,0.003643106,0.002154447,0.011817178,0.002150548,0.006470935,0.007378735,-0.01606727,-0.010586823,0.003155888,0.034342406,0.015741861,0.000663168,0.001200102,-0.012390915,0.005613993,-0.008063604,-0.001464787,-0.013434931,-0.014381108,-0.015289265,-0.014395385,-0.011909094,-0.013726347,-0.007801608,0.00171873,-0.008274776,-0.00066308,-0.002965446,0.021579331,0.012179851,-0.007537347,-0.006281004,-0.00327985,-0.01660908,-0.006505349,0.010136432,-0.022057289,-0.002407894,-0.008009286,-0.006340626,0.001685591,-0.011576616,0.012366814,0.013873728,0.00125007,0.002721104,-0.004470595,0.019671047,0.000635832,-0.00363427,-0.011079919,0.001143334,0.009096339,0.006938319,-0.005494944,-0.002635249,0.0175638,-0.0136309,-0.003588805,-0.001997259,0.014249725,-0.0155,0.0054,0.006419,-0.00452,0.085703503,-0.011236804
20130830,0,-0.0271,0.012791573,-0.016006813,0.025007049,-0.015043684,-0.011449221,-0.0071,-0.022740648,-0.014184378,-0.013229856,-0.008454513,-0.004568861,0.005153366,0.020265069,0.027159414,0.012968479,-0.014680881,0.018453,0.008659559,0.000826989,0.003,-0.0278,-0.0128,-0.009643435,-0.01412023,-0.027887791,-0.022525424,0.057657577,0.043861543,0.009829082,0.007457857,-0.033032412,0.00096609,0.0003,0.024099637,-0.004626451,0.003947991,-0.003453525,0.003945594,0.015542848,0.014861024,0.00613774,-0.019974406,-0.010358732,0.007322089,0.021141103,-0.010632759,-0.020335857,-0.01125927,-0.020531861,0.007873025,0.00067878,0.013443332,0.016688586,0.016118637,0.012136226,0.021796101,-0.017770981,-0.009227705,-0.003077005,-0.015818193,0.01235653,0.02647743,-0.015377104,-0.017718619,-0.022456317,-0.018908318,-0.007681569,0.021278887,-0.022493557,-0.013069595,-0.014118521,0.007750988,-0.004275741,-0.005472919,-0.030716401,-0.021275338,-0.027685402,-0.024893422,-0.015348894,0.003921482,-0.030205425,-0.013941168,-0.019746029,-0.010201889,0.002954458,0.008804757,-0.016102438,-0.016803602,0.003686771,-0.00165346,-0.030190713,0.011784811,0.026473944,-0.024151749,-0.00330095,-0.01094437,-0.018495204,-0.015462639,0.011109798,-0.008115753,-0.02179098,0.016304448,0.013548946,-0.033798925,-0.019089672,0.024543993,-0.020789054,-0.012664867,-0.019371585,-0.000915013,-0.003136727,-0.025065405,-0.020717005,-0.010880907,-0.034749885,0.004321406,-0.025604937,-0.002436758,-0.002832719,-0.020905159,0.082485295,0.002935933,-0.02673576,0.007386408,-0.024836806,-0.007435266,-0.023506343,-0.009952628,-0.003645119,0.013634268,-0.015971636,-0.01395525,-0.01322805,-0.013004075,0.019770825,-0.008751653,0.01027377,-0.007180016,-0.003706197,0.006550867,-0.026379326,0.001855993,-0.015966935,0.0075,-0.0216,-0.017933,0.005595,-0.04271302,0.001853008
20130930,0,0.0377,0.033955983,-0.011997426,0.023000999,-0.007328054,0.016512528,-0.0054,-0.006030931,0.003218368,-0.01537818,-0.003303462,-0.004670516,-0.005905884,0.02170311,0.017139427,-0.02617254,-0.012340311,0.021763178,0.017201273,0.009251605,0.0294,-0.0118,0,0.013686566,0.007533976,-0.010352257,-0.016828315,0.019085215,-0.022748354,0.002696357,0.001246301,-0.004104802,0.001664906,0.0301,0.00393501,0.005155667,-0.006954382,0.009897161,-0.001362046,0.001466131,0.00302266,-0.009587026,-0.004768986,0.0072266,-0.003712399,-0.000755678,-0.004229761,-0.002977414,-0.002784337,-0.008884308,0.009915392,-0.014531654,0.018638753,0.000787725,0.003271787,0.024852901,0.023173998,-0.002178291,-0.006059129,0.011305435,0.037476059,-0.01703094,0.024254799,-0.00096124,-0.024385091,0.007881251,-0.018531435,0.003586095,0.001807586,-0.010388186,-0.001995861,0.00287399,-0.00301887,0.004517667,0.00546854,-0.016990707,-0.003366911,-0.008519111,-0.006664267,-0.004010944,-0.000651535,0.006679656,0.010521616,0.005381299,-0.01896886,-0.004409239,-0.003945507,-0.016462012,-0.006213948,-0.004729098,0.018669375,-0.007423811,0.012989436,0.003942254,-0.000538687,0.000116159,-0.017191071,-0.014763298,-0.011771003,0.004078736,-0.006662822,-0.016222613,-0.005426554,0.015575114,-0.009434577,-0.019828138,0.019017406,-0.007331223,-0.003165908,-0.005069622,0.004820411,0.025115615,0.006560951,0.000670506,0.003279737,-0.051504491,-0.004103831,-0.024866351,0.009841583,-0.003840032,-0.007165919,0.000706718,0.006676738,-0.008961581,0.008528946,0.006424368,0.009925376,-0.008157763,0.006204866,-0.000592207,0.013422145,0.000231481,-0.0107725,-0.003677348,-0.005821356,0.015794988,-0.01596217,-0.000889027,0.007786418,0.008040175,-0.009021034,-0.009262284,-0.018985336,0.020076618,-0.0059,-0.0129,-0.007274,-0.009938,0.036275187,-0.008492866
20131031,0,0.0418,-0.019070279,0.015140483,-0.028056742,0.005343342,-0.024749122,-0.0017,0.026407298,-0.010240398,0.021053122,0.007180026,0.006218815,0.011590436,-0.027308911,-0.02062722,0.007581362,0.002383792,-0.022239192,-0.014889386,0.010959523,-0.0149,0.0115,0.0028,0.005333035,-0.001428986,0.003304796,0.029578716,-0.017606706,0.024596963,0.02290178,0.01222738,0.024286943,-0.019185546,0.0016,-0.021293213,0.002380785,0.008883912,-0.009168696,0.001951558,-0.01220477,0.000943384,0.01914771,0.025837515,0.002299713,0.003051411,0.010910963,0.011159094,0.011640486,0.013518311,-0.002125234,-0.034946372,0.000322409,-0.02009854,-0.029421116,0.006107372,-0.017596311,-0.01690576,0.023160052,0.009896553,-0.008733221,-0.047032515,-0.01670258,-0.028801889,0.006195187,0.005130319,0.006419223,0.031846451,-0.01114442,0.003299157,0.017904291,0.003654464,-0.009938077,0.002362534,-0.012952972,-0.001773255,0.013645379,0.011399763,0.010881282,0.007165238,0.010901593,-4.27E-06,-0.000115976,-0.007066935,0.020277618,0.002928022,-3.60E-05,-0.006591098,0.003121321,0.01120334,0.003151542,0.0113097,0.005011238,-0.021671843,-0.023197101,0.001445741,0.010395116,0.027182876,0.008347072,0.020035714,0.002898826,0.019240356,0.03002504,0.007482418,-0.005679418,0.01706275,0.030247272,-0.017509165,0.026163101,0.011067116,0.009851008,0.010688038,-0.007298889,-0.006581208,0.013790703,0.00784736,0.001083576,-0.007546667,0.030337402,-0.009023327,-0.000783807,0.026204149,-0.030234225,-0.001596439,0.010367906,0.001965776,-0.006146627,-0.004584841,0.011928075,0.003690914,0.026658189,-0.024859595,0.011740097,0.009817362,0.015690594,-0.00496474,-0.018623339,0.007367159,0.01106266,-0.00713872,0.02906958,0.01739103,0.017971375,-0.009636797,0.001417256,0.0292,0.0091,0.011663,0.013315,0.017248291,-0.000924056
